523	accendere	Indicativo	Passato Prossimo	ho acceso	hai acceso	ha acceso	abbiamo acceso	avete acceso	hanno acceso
523	accendere	Indicativo	Imperfetto	accendevo	accendevi	accendeva	accendevamo	accendevate	accendevano
523	accendere	Indicativo	Trapassato Prossimo	avevo acceso	avevi acceso	aveva acceso	avevamo acceso	avevate acceso	avevano acceso
523	accendere	Indicativo	Passato Remoto	accesi	accendesti	accese	accendemmo	accendeste	accesero
523	accendere	Indicativo	Futuro Semplice	accenderò	accenderai	accenderà	accenderemo	accenderete	accenderanno
523	accendere	Indicativo	Futuro Anteriore	avrò acceso	avrai acceso	avrà acceso	avremo acceso	avrete acceso	avranno acceso
523	accendere	Congiuntivo	Presente	accenda	accenda	accenda	accendiamo	accendiate	accendano
523	accendere	Congiuntivo	Passato	abbia acceso	abbia acceso	abbia acceso	abbiamo acceso	abbiate acceso	abbiano acceso
523	accendere	Congiuntivo	Imperfetto	accendessi	accendessi	accendesse	accendessimo	accendeste	accendessero
523	accendere	Congiuntivo	Trapassato	avessi acceso	avessi acceso	avesse acceso	avessimo acceso	aveste acceso	avessero acceso
523	accendere	Condizionale	Presente	accenderei	accenderesti	accenderebbe	accenderemmo	accendereste	accenderebbero
523	accendere	Condizionale	Passato	avrei acceso	avresti acceso	avrebbe acceso	avremmo acceso	avreste acceso	avrebbero acceso
523	accendere	Infinito	Presente	/	accendere
523	accendere	Infinito	Passato	/	avere acceso
523	accendere	Gerundio	Presente	/	accendendo
523	accendere	Gerundio	Passato	/	avendo acceso
525	accompagnare	Indicativo	Presente	accompagno	accompagni	accompagna	accompagniamo	accompagnate	accompagnano
525	accompagnare	Indicativo	Passato Prossimo	ho accompagnato	hai accompagnato	ha accompagnato	abbiamo accompagnato	avete accompagnato	hanno accompagnato
525	accompagnare	Indicativo	Imperfetto	accompagnavo	accompagnavi	accompagnava	accompagnavamo	accompagnavate	accompagnavano
525	accompagnare	Indicativo	Trapassato Prossimo	avevo accompagnato	avevi accompagnato	aveva accompagnato	avevamo accompagnato	avevate accompagnato	avevano accompagnato
525	accompagnare	Indicativo	Passato Remoto	accompagnai	accompagnasti	accompagnò	accompagnammo	accompagnaste	accompagnarono
525	accompagnare	Indicativo	Futuro Semplice	accompagnerò	accompagnerai	accompagnerà	accompagneremo	accompagnerete	accompagneranno
525	accompagnare	Indicativo	Futuro Anteriore	avrò accompagnato	avrai accompagnato	avrà accompagnato	avremo accompagnato	avrete accompagnato	avranno accompagnato
525	accompagnare	Congiuntivo	Presente	accompagni	accompagni	accompagni	accompagniamo	accompagniate	accompagnino
525	accompagnare	Congiuntivo	Passato	abbia accompagnato	abbia accompagnato	abbia accompagnato	abbiamo accompagnato	abbiate accompagnato	abbiano accompagnato
525	accompagnare	Congiuntivo	Imperfetto	accompagnassi	accompagnassi	accompagnasse	accompagnassimo	accompagnaste	accompagnassero
525	accompagnare	Congiuntivo	Trapassato	avessi accompagnato	avessi accompagnato	avesse accompagnato	avessimo accompagnato	aveste accompagnato	avessero accompagnato
525	accompagnare	Condizionale	Presente	accompagnerei	accompagneresti	accompagnerebbe	accompagneremmo	accompagnereste	accompagnerebbero
525	accompagnare	Condizionale	Passato	avrei accompagnato	avresti accompagnato	avrebbe accompagnato	avremmo accompagnato	avreste accompagnato	avrebbero accompagnato
525	accompagnare	Infinito	Presente	/	accompagnare
525	accompagnare	Infinito	Passato	/	avere accompagnato
525	accompagnare	Gerundio	Presente	/	accompagnando
525	accompagnare	Gerundio	Passato	/	avendo accompagnato
527	acquistare	Indicativo	Presente	acquisto	acquisti	acquista	acquistiamo	acquistate	acquistano
527	acquistare	Indicativo	Passato Prossimo	ho acquistato	hai acquistato	ha acquistato	abbiamo acquistato	avete acquistato	hanno acquistato
527	acquistare	Indicativo	Imperfetto	acquistavo	acquistavi	acquistava	acquistavamo	acquistavate	acquistavano
527	acquistare	Indicativo	Trapassato Prossimo	avevo acquistato	avevi acquistato	aveva acquistato	avevamo acquistato	avevate acquistato	avevano acquistato
527	acquistare	Indicativo	Passato Remoto	acquistai	acquistasti	acquistò	acquistammo	acquistaste	acquistarono
527	acquistare	Indicativo	Futuro Semplice	acquisterò	acquisterai	acquisterà	acquisteremo	acquisterete	acquisteranno
527	acquistare	Indicativo	Futuro Anteriore	avrò acquistato	avrai acquistato	avrà acquistato	avremo acquistato	avrete acquistato	avranno acquistato
527	acquistare	Congiuntivo	Presente	acquisti	acquisti	acquisti	acquistiamo	acquistiate	acquistino
527	acquistare	Congiuntivo	Passato	abbia acquistato	abbia acquistato	abbia acquistato	abbiamo acquistato	abbiate acquistato	abbiano acquistato
527	acquistare	Congiuntivo	Imperfetto	acquistassi	acquistassi	acquistasse	acquistassimo	acquistaste	acquistassero
527	acquistare	Congiuntivo	Trapassato	avessi acquistato	avessi acquistato	avesse acquistato	avessimo acquistato	aveste acquistato	avessero acquistato
527	acquistare	Condizionale	Presente	acquisterei	acquisteresti	acquisterebbe	acquisteremmo	acquistereste	acquisterebbero
527	acquistare	Condizionale	Passato	avrei acquistato	avresti acquistato	avrebbe acquistato	avremmo acquistato	avreste acquistato	avrebbero acquistato
527	acquistare	Infinito	Presente	/	acquistare
527	acquistare	Infinito	Passato	/	avere acquistato
527	acquistare	Gerundio	Presente	/	acquistando
527	acquistare	Gerundio	Passato	/	avendo acquistato
529	addormentarsi	Indicativo	Presente	mi addormento	ti addormenti	si addormenta	ci addormentiamo	vi addormentate	si addormentano
529	addormentarsi	Indicativo	Passato Prossimo	mi sono addormentato	ti sei addormentato	si è addormentato	ci siamo addormentati	vi siete addormentati	si sono addormentati
529	addormentarsi	Indicativo	Imperfetto	mi addormentavo	ti addormentavi	si addormentava	ci addormentavamo	vi addormentavate	si addormentavano
529	addormentarsi	Indicativo	Trapassato Prossimo	mi ero addormentato	ti eri addormentato	si era addormentato	ci eravamo addormentati	vi eravate addormentati	si erano addormentati
529	addormentarsi	Indicativo	Passato Remoto	mi addormentai	ti addormentasti	si addormentò	ci addormentammo	vi addormentaste	si addormentarono
529	addormentarsi	Indicativo	Futuro Semplice	mi addormenterò	ti addormenterai	si addormenterà	ci addormenteremo	vi addormenterete	si addormenteranno
529	addormentarsi	Indicativo	Futuro Anteriore	mi sarò addormentato	ti sarai addormentato	si sarà addormentato	ci saremo addormentati	vi sarete addormentati	si saranno addormentati
529	addormentarsi	Congiuntivo	Presente	mi addormenti	ti addormenti	si addormenti	ci addormentiamo	vi addormentiate	si addormentino
529	addormentarsi	Congiuntivo	Passato	mi sia addormentato	ti sia addormentato	si sia addormentato	ci siamo addormentati	vi siate addormentati	si siano addormentati
529	addormentarsi	Congiuntivo	Imperfetto	mi addormentassi	ti addormentassi	si addormentasse	ci addormentassimo	vi addormentaste	si addormentassero
529	addormentarsi	Congiuntivo	Trapassato	mi fossi addormentato	ti fossi addormentato	si fosse addormentato	ci fossimo addormentati	vi foste addormentati	si fossero addormentati
529	addormentarsi	Condizionale	Presente	mi addormenterei	ti addormenteresti	si addormenterebbe	ci addormenteremmo	vi addormentereste	si addormenterebbero
529	addormentarsi	Condizionale	Passato	mi sarei addormentato	ti saresti addormentato	si sarebbe addormentato	ci saremmo addormentati	vi sareste addormentati	si sarebbero addormentati
529	addormentarsi	Infinito	Presente	/	addormentarsi
529	addormentarsi	Infinito	Passato	/	essersi addormentato
529	addormentarsi	Gerundio	Presente	/	addormentandosi
529	addormentarsi	Gerundio	Passato	/	essendosi addormentato
534	affittare	Indicativo	Presente	affitto	affitti	affitta	affittiamo	affittate	affittano
534	affittare	Indicativo	Passato Prossimo	ho affittato	hai affittato	ha affittato	abbiamo affittato	avete affittato	hanno affittato
534	affittare	Indicativo	Imperfetto	affittavo	affittavi	affittava	affittavamo	affittavate	affittavano
534	affittare	Indicativo	Trapassato Prossimo	avevo affittato	avevi affittato	aveva affittato	avevamo affittato	avevate affittato	avevano affittato
534	affittare	Indicativo	Passato Remoto	affittai	affittasti	affittò	affittammo	affittaste	affittarono
534	affittare	Indicativo	Futuro Semplice	affitterò	affitterai	affitterà	affitteremo	affitterete	affitteranno
534	affittare	Indicativo	Futuro Anteriore	avrò affittato	avrai affittato	avrà affittato	avremo affittato	avrete affittato	avranno affittato
534	affittare	Congiuntivo	Presente	affitti	affitti	affitti	affittiamo	affittiate	affittino
534	affittare	Congiuntivo	Passato	abbia affittato	abbia affittato	abbia affittato	abbiamo affittato	abbiate affittato	abbiano affittato
534	affittare	Congiuntivo	Imperfetto	affittassi	affittassi	affittasse	affittassimo	affittaste	affittassero
534	affittare	Congiuntivo	Trapassato	avessi affittato	avessi affittato	avesse affittato	avessimo affittato	aveste affittato	avessero affittato
534	affittare	Condizionale	Presente	affitterei	affitteresti	affitterebbe	affitteremmo	affittereste	affitterebbero
534	affittare	Condizionale	Passato	avrei affittato	avresti affittato	avrebbe affittato	avremmo affittato	avreste affittato	avrebbero affittato
534	affittare	Infinito	Presente	/	affittare
534	affittare	Infinito	Passato	/	avere affittato
534	affittare	Gerundio	Presente	/	affittando
534	affittare	Gerundio	Passato	/	avendo affittato
536	aiutare	Indicativo	Presente	aiuto	aiuti	aiuta	aiutiamo	aiutate	aiutano
536	aiutare	Indicativo	Passato Prossimo	ho aiutato	hai aiutato	ha aiutato	abbiamo aiutato	avete aiutato	hanno aiutato
536	aiutare	Indicativo	Imperfetto	aiutavo	aiutavi	aiutava	aiutavamo	aiutavate	aiutavano
536	aiutare	Indicativo	Trapassato Prossimo	avevo aiutato	avevi aiutato	aveva aiutato	avevamo aiutato	avevate aiutato	avevano aiutato
536	aiutare	Indicativo	Passato Remoto	aiutai	aiutasti	aiutò	aiutammo	aiutaste	aiutarono
536	aiutare	Indicativo	Futuro Semplice	aiuterò	aiuterai	aiuterà	aiuteremo	aiuterete	aiuteranno
536	aiutare	Indicativo	Futuro Anteriore	avrò aiutato	avrai aiutato	avrà aiutato	avremo aiutato	avrete aiutato	avranno aiutato
536	aiutare	Congiuntivo	Presente	aiuti	aiuti	aiuti	aiutiamo	aiutiate	aiutino
536	aiutare	Congiuntivo	Passato	abbia aiutato	abbia aiutato	abbia aiutato	abbiamo aiutato	abbiate aiutato	abbiano aiutato
536	aiutare	Congiuntivo	Imperfetto	aiutassi	aiutassi	aiutasse	aiutassimo	aiutaste	aiutassero
536	aiutare	Congiuntivo	Trapassato	avessi aiutato	avessi aiutato	avesse aiutato	avessimo aiutato	aveste aiutato	avessero aiutato
536	aiutare	Condizionale	Presente	aiuterei	aiuteresti	aiuterebbe	aiuteremmo	aiutereste	aiuterebbero
536	aiutare	Condizionale	Passato	avrei aiutato	avresti aiutato	avrebbe aiutato	avremmo aiutato	avreste aiutato	avrebbero aiutato
536	aiutare	Infinito	Presente	/	aiutare
536	aiutare	Infinito	Passato	/	avere aiutato
536	aiutare	Gerundio	Presente	/	aiutando
536	aiutare	Gerundio	Passato	/	avendo aiutato
544	alzarsi	Indicativo	Presente	mi alzo	ti alzi	si alza	ci alziamo	vi alzate	si alzano
544	alzarsi	Indicativo	Passato Prossimo	mi sono alzato	ti sei alzato	si è alzato	ci siamo alzati	vi siete alzati	si sono alzati
544	alzarsi	Indicativo	Imperfetto	mi alzavo	ti alzavi	si alzava	ci alzavamo	vi alzavate	si alzavano
544	alzarsi	Indicativo	Trapassato Prossimo	mi ero alzato	ti eri alzato	si era alzato	ci eravamo alzati	vi eravate alzati	si erano alzati
544	alzarsi	Indicativo	Passato Remoto	mi alzai	ti alzasti	si alzò	ci alzammo	vi alzaste	si alzarono
544	alzarsi	Indicativo	Futuro Semplice	mi alzerò	ti alzerai	si alzerà	ci alzeremo	vi alzerete	si alzeranno
544	alzarsi	Indicativo	Futuro Anteriore	mi sarò alzato	ti sarai alzato	si sarà alzato	ci saremo alzati	vi sarete alzati	si saranno alzati
544	alzarsi	Congiuntivo	Presente	mi alzi	ti alzi	si alzi	ci alziamo	vi alziate	si alzino
544	alzarsi	Congiuntivo	Passato	mi sia alzato	ti sia alzato	si sia alzato	ci siamo alzati	vi siate alzati	si siano alzati
544	alzarsi	Congiuntivo	Imperfetto	mi alzassi	ti alzassi	si alzasse	ci alzassimo	vi alzaste	si alzassero
544	alzarsi	Congiuntivo	Trapassato	mi fossi alzato	ti fossi alzato	si fosse alzato	ci fossimo alzati	vi foste alzati	si fossero alzati
544	alzarsi	Condizionale	Presente	mi alzerei	ti alzeresti	si alzerebbe	ci alzeremmo	vi alzereste	si alzerebbero
544	alzarsi	Condizionale	Passato	mi sarei alzato	ti saresti alzato	si sarebbe alzato	ci saremmo alzati	vi sareste alzati	si sarebbero alzati
544	alzarsi	Infinito	Presente	/	alzarsi
544	alzarsi	Infinito	Passato	/	essersi alzato
544	alzarsi	Gerundio	Presente	/	alzandosi
544	alzarsi	Gerundio	Passato	/	essendosi alzato
548	annoiarsi	Indicativo	Presente	mi annoio	ti annoi	si annoia	ci annoiamo	vi annoiate	si annoiano
548	annoiarsi	Indicativo	Passato Prossimo	mi sono annoiato	ti sei annoiato	si è annoiato	ci siamo annoiati	vi siete annoiati	si sono annoiati
548	annoiarsi	Indicativo	Imperfetto	mi annoiavo	ti annoiavi	si annoiava	ci annoiavamo	vi annoiavate	si annoiavano
548	annoiarsi	Indicativo	Trapassato Prossimo	mi ero annoiato	ti eri annoiato	si era annoiato	ci eravamo annoiati	vi eravate annoiati	si erano annoiati
548	annoiarsi	Indicativo	Passato Remoto	mi annoiai	ti annoiasti	si annoiò	ci annoiammo	vi annoiaste	si annoiarono
548	annoiarsi	Indicativo	Futuro Semplice	mi annoierò	ti annoierai	si annoierà	ci annoieremo	vi annoierete	si annoieranno
548	annoiarsi	Indicativo	Futuro Anteriore	mi sarò annoiato	ti sarai annoiato	si sarà annoiato	ci saremo annoiati	vi sarete annoiati	si saranno annoiati
548	annoiarsi	Congiuntivo	Presente	mi annoi	ti annoi	si annoi	ci annoiamo	vi annoiate	si annoino
548	annoiarsi	Congiuntivo	Passato	mi sia annoiato	ti sia annoiato	si sia annoiato	ci siamo annoiati	vi siate annoiati	si siano annoiati
548	annoiarsi	Congiuntivo	Imperfetto	mi annoiassi	ti annoiassi	si annoiasse	ci annoiassimo	vi annoiaste	si annoiassero
548	annoiarsi	Congiuntivo	Trapassato	mi fossi annoiato	ti fossi annoiato	si fosse annoiato	ci fossimo annoiati	vi foste annoiati	si fossero annoiati
548	annoiarsi	Condizionale	Presente	mi annoierei	ti annoieresti	si annoierebbe	ci annoieremmo	vi annoiereste	si annoierebbero
548	annoiarsi	Condizionale	Passato	mi sarei annoiato	ti saresti annoiato	si sarebbe annoiato	ci saremmo annoiati	vi sareste annoiati	si sarebbero annoiati
548	annoiarsi	Infinito	Presente	/	annoiarsi
548	annoiarsi	Infinito	Passato	/	essersi annoiato
548	annoiarsi	Gerundio	Presente	/	annoiandosi
548	annoiarsi	Gerundio	Passato	/	essendosi annoiato
565	arrabbiarsi	Indicativo	Presente	mi arrabbio	ti arrabbi	si arrabbia	ci arrabbiamo	vi arrabbiate	si arrabbiano
565	arrabbiarsi	Indicativo	Passato Prossimo	mi sono arrabbiato	ti sei arrabbiato	si è arrabbiato	ci siamo arrabbiati	vi siete arrabbiati	si sono arrabbiati
565	arrabbiarsi	Indicativo	Imperfetto	mi arrabbiavo	ti arrabbiavi	si arrabbiava	ci arrabbiavamo	vi arrabbiavate	si arrabbiavano
565	arrabbiarsi	Indicativo	Trapassato Prossimo	mi ero arrabbiato	ti eri arrabbiato	si era arrabbiato	ci eravamo arrabbiati	vi eravate arrabbiati	si erano arrabbiati
565	arrabbiarsi	Indicativo	Passato Remoto	mi arrabbiai	ti arrabbiasti	si arrabbiò	ci arrabbiammo	vi arrabbiaste	si arrabbiarono
565	arrabbiarsi	Indicativo	Futuro Semplice	mi arrabbierò	ti arrabbierai	si arrabbierà	ci arrabbieremo	vi arrabbierete	si arrabbieranno
565	arrabbiarsi	Indicativo	Futuro Anteriore	mi sarò arrabbiato	ti sarai arrabbiato	si sarà arrabbiato	ci saremo arrabbiati	vi sarete arrabbiati	si saranno arrabbiati
565	arrabbiarsi	Congiuntivo	Presente	mi arrabbi	ti arrabbi	si arrabbi	ci arrabbiamo	vi arrabbiate	si arrabbino
565	arrabbiarsi	Congiuntivo	Passato	mi sia arrabbiato	ti sia arrabbiato	si sia arrabbiato	ci siamo arrabbiati	vi siate arrabbiati	si siano arrabbiati
565	arrabbiarsi	Congiuntivo	Imperfetto	mi arrabbiassi	ti arrabbiassi	si arrabbiasse	ci arrabbiassimo	vi arrabbiaste	si arrabbiassero
565	arrabbiarsi	Congiuntivo	Trapassato	mi fossi arrabbiato	ti fossi arrabbiato	si fosse arrabbiato	ci fossimo arrabbiati	vi foste arrabbiati	si fossero arrabbiati
565	arrabbiarsi	Condizionale	Presente	mi arrabbierei	ti arrabbieresti	si arrabbierebbe	ci arrabbieremmo	vi arrabbiereste	si arrabbierebbero
565	arrabbiarsi	Condizionale	Passato	mi sarei arrabbiato	ti saresti arrabbiato	si sarebbe arrabbiato	ci saremmo arrabbiati	vi sareste arrabbiati	si sarebbero arrabbiati
565	arrabbiarsi	Infinito	Presente	/	arrabbiarsi
565	arrabbiarsi	Infinito	Passato	/	essersi arrabbiato
565	arrabbiarsi	Gerundio	Presente	/	arrabbiandosi
565	arrabbiarsi	Gerundio	Passato	/	essendosi arrabbiato
571	asciugare	Indicativo	Presente	asciugo	asciughi	asciuga	asciughiamo	asciugate	asciugano
571	asciugare	Indicativo	Passato Prossimo	ho asciugato	hai asciugato	ha asciugato	abbiamo asciugato	avete asciugato	hanno asciugato
571	asciugare	Indicativo	Imperfetto	asciugavo	asciugavi	asciugava	asciugavamo	asciugavate	asciugavano
571	asciugare	Indicativo	Trapassato Prossimo	avevo asciugato	avevi asciugato	aveva asciugato	avevamo asciugato	avevate asciugato	avevano asciugato
571	asciugare	Indicativo	Passato Remoto	asciugai	asciugasti	asciugò	asciugammo	asciugaste	asciugarono
571	asciugare	Indicativo	Futuro Semplice	asciugherò	asciugherai	asciugherà	asciugheremo	asciugherete	asciugheranno
571	asciugare	Indicativo	Futuro Anteriore	avrò asciugato	avrai asciugato	avrà asciugato	avremo asciugato	avrete asciugato	avranno asciugato
571	asciugare	Congiuntivo	Presente	asciughi	asciughi	asciughi	asciughiamo	asciughiate	asciughino
571	asciugare	Congiuntivo	Passato	abbia asciugato	abbia asciugato	abbia asciugato	abbiamo asciugato	abbiate asciugato	abbiano asciugato
571	asciugare	Congiuntivo	Imperfetto	asciugassi	asciugassi	asciugasse	asciugassimo	asciugaste	asciugassero
571	asciugare	Congiuntivo	Trapassato	avessi asciugato	avessi asciugato	avesse asciugato	avessimo asciugato	aveste asciugato	avessero asciugato
571	asciugare	Condizionale	Presente	asciugherei	asciugheresti	asciugherebbe	asciugheremmo	asciughereste	asciugherebbero
571	asciugare	Condizionale	Passato	avrei asciugato	avresti asciugato	avrebbe asciugato	avremmo asciugato	avreste asciugato	avrebbero asciugato
571	asciugare	Infinito	Presente	/	asciugare
571	asciugare	Infinito	Passato	/	avere asciugato
571	asciugare	Gerundio	Presente	/	asciugando
571	asciugare	Gerundio	Passato	/	avendo asciugato
572	asciugarsi	Indicativo	Presente	mi asciugo	ti asciughi	si asciuga	ci asciughiamo	vi asciugate	si asciugano
572	asciugarsi	Indicativo	Passato Prossimo	mi sono asciugato	ti sei asciugato	si è asciugato	ci siamo asciugati	vi siete asciugati	si sono asciugati
572	asciugarsi	Indicativo	Imperfetto	mi asciugavo	ti asciugavi	si asciugava	ci asciugavamo	vi asciugavate	si asciugavano
572	asciugarsi	Indicativo	Trapassato Prossimo	mi ero asciugato	ti eri asciugato	si era asciugato	ci eravamo asciugati	vi eravate asciugati	si erano asciugati
572	asciugarsi	Indicativo	Passato Remoto	mi asciugai	ti asciugasti	si asciugò	ci asciugammo	vi asciugaste	si asciugarono
572	asciugarsi	Indicativo	Futuro Semplice	mi asciugherò	ti asciugherai	si asciugherà	ci asciugheremo	vi asciugherete	si asciugheranno
572	asciugarsi	Indicativo	Futuro Anteriore	mi sarò asciugato	ti sarai asciugato	si sarà asciugato	ci saremo asciugati	vi sarete asciugati	si saranno asciugati
572	asciugarsi	Congiuntivo	Presente	mi asciughi	ti asciughi	si asciughi	ci asciughiamo	vi asciughiate	si asciughino
572	asciugarsi	Congiuntivo	Passato	mi sia asciugato	ti sia asciugato	si sia asciugato	ci siamo asciugati	vi siate asciugati	si siano asciugati
572	asciugarsi	Congiuntivo	Imperfetto	mi asciugassi	ti asciugassi	si asciugasse	ci asciugassimo	vi asciugaste	si asciugassero
572	asciugarsi	Congiuntivo	Trapassato	mi fossi asciugato	ti fossi asciugato	si fosse asciugato	ci fossimo asciugati	vi foste asciugati	si fossero asciugati
572	asciugarsi	Condizionale	Presente	mi asciugherei	ti asciugheresti	si asciugherebbe	ci asciugheremmo	vi asciughereste	si asciugherebbero
572	asciugarsi	Condizionale	Passato	mi sarei asciugato	ti saresti asciugato	si sarebbe asciugato	ci saremmo asciugati	vi sareste asciugati	si sarebbero asciugati
572	asciugarsi	Infinito	Presente	/	asciugarsi
572	asciugarsi	Infinito	Passato	/	essersi asciugato
572	asciugarsi	Gerundio	Presente	/	asciugandosi
572	asciugarsi	Gerundio	Passato	/	essendosi asciugato
573	attraversare	Indicativo	Presente	attraverso	attraversi	attraversa	attraversiamo	attraversate	attraversano
573	attraversare	Indicativo	Passato Prossimo	ho attraversato	hai attraversato	ha attraversato	abbiamo attraversato	avete attraversato	hanno attraversato
573	attraversare	Indicativo	Imperfetto	attraversavo	attraversavi	attraversava	attraversavamo	attraversavate	attraversavano
573	attraversare	Indicativo	Trapassato Prossimo	avevo attraversato	avevi attraversato	aveva attraversato	avevamo attraversato	avevate attraversato	avevano attraversato
573	attraversare	Indicativo	Passato Remoto	attraversai	attraversasti	attraversò	attraversammo	attraversaste	attraversarono
573	attraversare	Indicativo	Futuro Semplice	attraverserò	attraverserai	attraverserà	attraverseremo	attraverserete	attraverseranno
573	attraversare	Indicativo	Futuro Anteriore	avrò attraversato	avrai attraversato	avrà attraversato	avremo attraversato	avrete attraversato	avranno attraversato
573	attraversare	Congiuntivo	Presente	attraversi	attraversi	attraversi	attraversiamo	attraversiate	attraversino
573	attraversare	Congiuntivo	Passato	abbia attraversato	abbia attraversato	abbia attraversato	abbiamo attraversato	abbiate attraversato	abbiano attraversato
573	attraversare	Congiuntivo	Imperfetto	attraversassi	attraversassi	attraversasse	attraversassimo	attraversaste	attraversassero
573	attraversare	Congiuntivo	Trapassato	avessi attraversato	avessi attraversato	avesse attraversato	avessimo attraversato	aveste attraversato	avessero attraversato
573	attraversare	Condizionale	Presente	attraverserei	attraverseresti	attraverserebbe	attraverseremmo	attraversereste	attraverserebbero
573	attraversare	Condizionale	Passato	avrei attraversato	avresti attraversato	avrebbe attraversato	avremmo attraversato	avreste attraversato	avrebbero attraversato
573	attraversare	Infinito	Presente	/	attraversare
573	attraversare	Infinito	Passato	/	avere attraversato
573	attraversare	Gerundio	Presente	/	attraversando
573	attraversare	Gerundio	Passato	/	avendo attraversato
579	baciare	Indicativo	Presente	bacio	baci	bacia	baciamo	baciate	baciano
579	baciare	Indicativo	Passato Prossimo	ho baciato	hai baciato	ha baciato	abbiamo baciato	avete baciato	hanno baciato
579	baciare	Indicativo	Imperfetto	baciavo	baciavi	baciava	baciavamo	baciavate	baciavano
579	baciare	Indicativo	Trapassato Prossimo	avevo baciato	avevi baciato	aveva baciato	avevamo baciato	avevate baciato	avevano baciato
579	baciare	Indicativo	Passato Remoto	baciai	baciasti	baciò	baciammo	baciaste	baciarono
579	baciare	Indicativo	Futuro Semplice	bacerò	bacerai	bacerà	baceremo	bacerete	baceranno
579	baciare	Indicativo	Futuro Anteriore	avrò baciato	avrai baciato	avrà baciato	avremo baciato	avrete baciato	avranno baciato
579	baciare	Congiuntivo	Presente	baci	baci	baci	baciamo	baciate	bacino
579	baciare	Congiuntivo	Passato	abbia baciato	abbia baciato	abbia baciato	abbiamo baciato	abbiate baciato	abbiano baciato
579	baciare	Congiuntivo	Imperfetto	baciassi	baciassi	baciasse	baciassimo	baciaste	baciassero
579	baciare	Congiuntivo	Trapassato	avessi baciato	avessi baciato	avesse baciato	avessimo baciato	aveste baciato	avessero baciato
579	baciare	Condizionale	Presente	bacerei	baceresti	bacerebbe	baceremmo	bacereste	bacerebbero
579	baciare	Condizionale	Passato	avrei baciato	avresti baciato	avrebbe baciato	avremmo baciato	avreste baciato	avrebbero baciato
579	baciare	Infinito	Presente	/	baciare
579	baciare	Infinito	Passato	/	avere baciato
579	baciare	Gerundio	Presente	/	baciando
579	baciare	Gerundio	Passato	/	avendo baciato
605	camminare	Indicativo	Presente	cammino	cammini	cammina	camminiamo	camminate	camminano
605	camminare	Indicativo	Passato Prossimo	ho camminato	hai camminato	ha camminato	abbiamo camminato	avete camminato	hanno camminato
605	camminare	Indicativo	Imperfetto	camminavo	camminavi	camminava	camminavamo	camminavate	camminavano
605	camminare	Indicativo	Trapassato Prossimo	avevo camminato	avevi camminato	aveva camminato	avevamo camminato	avevate camminato	avevano camminato
605	camminare	Indicativo	Passato Remoto	camminai	camminasti	camminò	camminammo	camminaste	camminarono
605	camminare	Indicativo	Futuro Semplice	camminerò	camminerai	camminerà	cammineremo	camminerete	cammineranno
605	camminare	Indicativo	Futuro Anteriore	avrò camminato	avrai camminato	avrà camminato	avremo camminato	avrete camminato	avranno camminato
605	camminare	Congiuntivo	Presente	cammini	cammini	cammini	camminiamo	camminiate	camminino
605	camminare	Congiuntivo	Passato	abbia camminato	abbia camminato	abbia camminato	abbiamo camminato	abbiate camminato	abbiano camminato
605	camminare	Congiuntivo	Imperfetto	camminassi	camminassi	camminasse	camminassimo	camminaste	camminassero
605	camminare	Congiuntivo	Trapassato	avessi camminato	avessi camminato	avesse camminato	avessimo camminato	aveste camminato	avessero camminato
605	camminare	Condizionale	Presente	camminerei	cammineresti	camminerebbe	cammineremmo	camminereste	camminerebbero
605	camminare	Condizionale	Passato	avrei camminato	avresti camminato	avrebbe camminato	avremmo camminato	avreste camminato	avrebbero camminato
605	camminare	Infinito	Presente	/	camminare
605	camminare	Infinito	Passato	/	avere camminato
605	camminare	Gerundio	Presente	/	camminando
605	camminare	Gerundio	Passato	/	avendo camminato
620	chiedere	Indicativo	Presente	chiedo	chiedi	chiede	chiediamo	chiedete	chiedono
620	chiedere	Indicativo	Passato Prossimo	ho chiesto	hai chiesto	ha chiesto	abbiamo chiesto	avete chiesto	hanno chiesto
620	chiedere	Indicativo	Imperfetto	chiedevo	chiedevi	chiedeva	chiedevamo	chiedevate	chiedevano
620	chiedere	Indicativo	Trapassato Prossimo	avevo chiesto	avevi chiesto	aveva chiesto	avevamo chiesto	avevate chiesto	avevano chiesto
620	chiedere	Indicativo	Passato Remoto	chiesi	chiedesti	chiese	chiedemmo	chiedeste	chiesero
620	chiedere	Indicativo	Futuro Semplice	chiederò	chiederai	chiederà	chiederemo	chiederete	chiederanno
620	chiedere	Indicativo	Futuro Anteriore	avrò chiesto	avrai chiesto	avrà chiesto	avremo chiesto	avrete chiesto	avranno chiesto
620	chiedere	Congiuntivo	Presente	chieda	chieda	chieda	chiediamo	chiediate	chiedano
620	chiedere	Congiuntivo	Passato	abbia chiesto	abbia chiesto	abbia chiesto	abbiamo chiesto	abbiate chiesto	abbiano chiesto
620	chiedere	Congiuntivo	Imperfetto	chiedessi	chiedessi	chiedesse	chiedessimo	chiedeste	chiedessero
620	chiedere	Congiuntivo	Trapassato	avessi chiesto	avessi chiesto	avesse chiesto	avessimo chiesto	aveste chiesto	avessero chiesto
620	chiedere	Condizionale	Presente	chiederei	chiederesti	chiederebbe	chiederemmo	chiedereste	chiederebbero
