continuare	Condizionale	Presente	continuerei	continueresti	continuerebbe	continueremmo	continuereste	continuerebbero
continuare	Condizionale	Passato	avrei continuato	avresti continuato	avrebbe continuato	avremmo continuato	avreste continuato	avrebbero continuato
continuare	Infinito	Presente	/	continuare
continuare	Infinito	Passato	/	avere continuato
continuare	Gerundio	Presente	/	continuando
continuare	Gerundio	Passato	/	avendo continuato
correggere	Indicativo	Presente	correggo	correggi	corregge	correggiamo	correggete	correggono
correggere	Indicativo	Passato Prossimo	ho corretto	hai corretto	ha corretto	abbiamo corretto	avete corretto	hanno corretto
correggere	Indicativo	Imperfetto	correggevo	correggevi	correggeva	correggevamo	correggevate	correggevano
correggere	Indicativo	Trapassato Prossimo	avevo corretto	avevi corretto	aveva corretto	avevamo corretto	avevate corretto	avevano corretto
correggere	Indicativo	Passato Remoto	corressi	correggesti	corresse	correggemmo	correggeste	corressero
correggere	Indicativo	Futuro Semplice	correggerò	correggerai	correggerà	correggeremo	correggerete	correggeranno
correggere	Indicativo	Futuro Anteriore	avrò corretto	avrai corretto	avrà corretto	avremo corretto	avrete corretto	avranno corretto
correggere	Congiuntivo	Presente	corregga	corregga	corregga	correggiamo	correggiate	correggano
correggere	Congiuntivo	Passato	abbia corretto	abbia corretto	abbia corretto	abbiamo corretto	abbiate corretto	abbiano corretto
correggere	Congiuntivo	Imperfetto	correggessi	correggessi	correggesse	correggessimo	correggeste	correggessero
correggere	Congiuntivo	Trapassato	avessi corretto	avessi corretto	avesse corretto	avessimo corretto	aveste corretto	avessero corretto
correggere	Condizionale	Presente	correggerei	correggeresti	correggerebbe	correggeremmo	correggereste	correggerebbero
correggere	Condizionale	Passato	avrei corretto	avresti corretto	avrebbe corretto	avremmo corretto	avreste corretto	avrebbero corretto
correggere	Infinito	Presente	/	correggere
correggere	Infinito	Passato	/	avere corretto
correggere	Gerundio	Presente	/	correggendo
correggere	Gerundio	Passato	/	avendo corretto
correre	Indicativo	Presente	corro	corri	corre	corriamo	correte	corrono
correre	Indicativo	Passato Prossimo	ho/sono corso	hai/sei corso	ha/è corso	abbiamo/siamo corso/i	avete/siete corso/i	hanno/sono corso/i
correre	Indicativo	Imperfetto	correvo	correvi	correva	correvamo	correvate	correvano
correre	Indicativo	Trapassato Prossimo	avevo/ero corso	avevi/eri corso	aveva/era corso	avevamo/eravamo corso/i	avevate/eravate corso/i	avevano/erano corso/i
correre	Indicativo	Passato Remoto	corsi	corresti	corse	corremmo	correste	corsero
correre	Indicativo	Futuro Semplice	correrò	correrai	correrà	correremo	correrete	correranno
correre	Indicativo	Futuro Anteriore	avrò/sarò corso	avrai/sarai corso	avrà/sarà corso	avremo/saremo corso/i	avrete/sarete corso/i	avranno/saranno corso/i
correre	Congiuntivo	Presente	corra	corra	corra	corriamo	corriate	corrano
correre	Congiuntivo	Passato	abbia/sia corso	abbia/sia corso	abbia/sia corso	abbiamo/siamo corso/i	abbiate/siate corso/i	abbiano/siano corso/i
correre	Congiuntivo	Imperfetto	corressi	corressi	corresse	corressimo	correste	corressero
correre	Congiuntivo	Trapassato	avessi/fossi corso	avessi/fossi corso	avesse/fosse corso	avessimo/fossimo corso/i	aveste/foste corso/i	avessero/fossero corso/i
correre	Condizionale	Presente	correrei	correresti	correrebbe	correremmo	correreste	correrebbero
correre	Condizionale	Passato	avrei/sarei corso	avresti/saresti corso	avrebbe/sarebbe corso	avremmo/saremmo corso/i	avreste/sareste corso/i	avrebbero/sarebbero corso/i
correre	Infinito	Presente	/	correre
correre	Infinito	Passato	/	avere/essere corso
correre	Gerundio	Presente	/	correndo
correre	Gerundio	Passato	/	avendo/essendo corso
credere	Indicativo	Presente	credo	credi	crede	crediamo	credete	credono
credere	Indicativo	Passato Prossimo	ho creduto	hai creduto	ha creduto	abbiamo creduto	avete creduto	hanno creduto
credere	Indicativo	Imperfetto	credevo	credevi	credeva	credevamo	credevate	credevano
credere	Indicativo	Trapassato Prossimo	avevo creduto	avevi creduto	aveva creduto	avevamo creduto	avevate creduto	avevano creduto
credere	Indicativo	Passato Remoto	credei	credesti	credette	credemmo	credeste	crederono
credere	Indicativo	Futuro Semplice	crederò	crederai	crederà	crederemo	crederete	crederanno
credere	Indicativo	Futuro Anteriore	avrò creduto	avrai creduto	avrà creduto	avremo creduto	avrete creduto	avranno creduto
credere	Congiuntivo	Presente	creda	creda	creda	crediamo	crediate	credano
credere	Congiuntivo	Passato	abbia creduto	abbia creduto	abbia creduto	abbiamo creduto	abbiate creduto	abbiano creduto
credere	Congiuntivo	Imperfetto	credessi	credessi	credesse	credessimo	credeste	credessero
credere	Congiuntivo	Trapassato	avessi creduto	avessi creduto	avesse creduto	avessimo creduto	aveste creduto	avessero creduto
credere	Condizionale	Presente	crederei	crederesti	crederebbe	crederemmo	credereste	crederebbero
credere	Condizionale	Passato	avrei creduto	avresti creduto	avrebbe creduto	avremmo creduto	avreste creduto	avrebbero creduto
credere	Infinito	Presente	/	credere
credere	Infinito	Passato	/	avere creduto
credere	Gerundio	Presente	/	credendo
credere	Gerundio	Passato	/	avendo creduto
cucinare	Indicativo	Presente	cucino	cucini	cucina	cuciniamo	cucinate	cucinano
cucinare	Indicativo	Passato Prossimo	ho cucinato	hai cucinato	ha cucinato	abbiamo cucinato	avete cucinato	hanno cucinato
cucinare	Indicativo	Imperfetto	cucinavo	cucinavi	cucinava	cucinavamo	cucinavate	cucinavano
cucinare	Indicativo	Trapassato Prossimo	avevo cucinato	avevi cucinato	aveva cucinato	avevamo cucinato	avevate cucinato	avevano cucinato
cucinare	Indicativo	Passato Remoto	cucinai	cucinasti	cucinò	cucinammo	cucinaste	cucinarono
cucinare	Indicativo	Futuro Semplice	cucinerò	cucinerai	cucinerà	cucineremo	cucinerete	cucineranno
cucinare	Indicativo	Futuro Anteriore	avrò cucinato	avrai cucinato	avrà cucinato	avremo cucinato	avrete cucinato	avranno cucinato
cucinare	Congiuntivo	Presente	cucini	cucini	cucini	cuciniamo	cuciniate	cucinino
cucinare	Congiuntivo	Passato	abbia cucinato	abbia cucinato	abbia cucinato	abbiamo cucinato	abbiate cucinato	abbiano cucinato
cucinare	Congiuntivo	Imperfetto	cucinassi	cucinassi	cucinasse	cucinassimo	cucinaste	cucinassero
cucinare	Congiuntivo	Trapassato	avessi cucinato	avessi cucinato	avesse cucinato	avessimo cucinato	aveste cucinato	avessero cucinato
cucinare	Condizionale	Presente	cucinerei	cucineresti	cucinerebbe	cucineremmo	cucinereste	cucinerebbero
cucinare	Condizionale	Passato	avrei cucinato	avresti cucinato	avrebbe cucinato	avremmo cucinato	avreste cucinato	avrebbero cucinato
cucinare	Infinito	Presente	/	cucinare
cucinare	Infinito	Passato	/	avere cucinato
cucinare	Gerundio	Presente	/	cucinando
cucinare	Gerundio	Passato	/	avendo cucinato
dimenticare	Indicativo	Presente	dimentico	dimentichi	dimentica	dimentichiamo	dimenticate	dimenticano
dimenticare	Indicativo	Passato Prossimo	ho dimenticato	hai dimenticato	ha dimenticato	abbiamo dimenticato	avete dimenticato	hanno dimenticato
dimenticare	Indicativo	Imperfetto	dimenticavo	dimenticavi	dimenticava	dimenticavamo	dimenticavate	dimenticavano
dimenticare	Indicativo	Trapassato Prossimo	avevo dimenticato	avevi dimenticato	aveva dimenticato	avevamo dimenticato	avevate dimenticato	avevano dimenticato
dimenticare	Indicativo	Passato Remoto	dimenticai	dimenticasti	dimenticò	dimenticammo	dimenticaste	dimenticarono
dimenticare	Indicativo	Futuro Semplice	dimenticherò	dimenticherai	dimenticherà	dimenticheremo	dimenticherete	dimenticheranno
dimenticare	Indicativo	Futuro Anteriore	avrò dimenticato	avrai dimenticato	avrà dimenticato	avremo dimenticato	avrete dimenticato	avranno dimenticato
dimenticare	Congiuntivo	Presente	dimentichi	dimentichi	dimentichi	dimentichiamo	dimentichiate	dimentichino
dimenticare	Congiuntivo	Passato	abbia dimenticato	abbia dimenticato	abbia dimenticato	abbiamo dimenticato	abbiate dimenticato	abbiano dimenticato
dimenticare	Congiuntivo	Imperfetto	dimenticassi	dimenticassi	dimenticasse	dimenticassimo	dimenticaste	dimenticassero
dimenticare	Congiuntivo	Trapassato	avessi dimenticato	avessi dimenticato	avesse dimenticato	avessimo dimenticato	aveste dimenticato	avessero dimenticato
dimenticare	Condizionale	Presente	dimenticherei	dimenticheresti	dimenticherebbe	dimenticheremmo	dimentichereste	dimenticherebbero
dimenticare	Condizionale	Passato	avrei dimenticato	avresti dimenticato	avrebbe dimenticato	avremmo dimenticato	avreste dimenticato	avrebbero dimenticato
dimenticare	Infinito	Presente	/	dimenticare
dimenticare	Infinito	Passato	/	avere dimenticato
dimenticare	Gerundio	Presente	/	dimenticando
dimenticare	Gerundio	Passato	/	avendo dimenticato
dimenticarsi	Indicativo	Presente	mi dimentico	ti dimentichi	si dimentica	ci dimentichiamo	vi dimenticate	si dimenticano
dimenticarsi	Indicativo	Passato Prossimo	mi sono dimenticato	ti sei dimenticato	si è dimenticato	ci siamo dimenticati	vi siete dimenticati	si sono dimenticati
dimenticarsi	Indicativo	Imperfetto	mi dimenticavo	ti dimenticavi	si dimenticava	ci dimenticavamo	vi dimenticavate	si dimenticavano
dimenticarsi	Indicativo	Trapassato Prossimo	mi ero dimenticato	ti eri dimenticato	si era dimenticato	ci eravamo dimenticati	vi eravate dimenticati	si erano dimenticati
dimenticarsi	Indicativo	Passato Remoto	mi dimenticai	ti dimenticasti	si dimenticò	ci dimenticammo	vi dimenticaste	si dimenticarono
dimenticarsi	Indicativo	Futuro Semplice	mi dimenticherò	ti dimenticherai	si dimenticherà	ci dimenticheremo	vi dimenticherete	si dimenticheranno
dimenticarsi	Indicativo	Futuro Anteriore	mi sarò dimenticato	ti sarai dimenticato	si sarà dimenticato	ci saremo dimenticati	vi sarete dimenticati	si saranno dimenticati
dimenticarsi	Congiuntivo	Presente	mi dimentichi	ti dimentichi	si dimentichi	ci dimentichiamo	vi dimentichiate	si dimentichino
dimenticarsi	Congiuntivo	Passato	mi sia dimenticato	ti sia dimenticato	si sia dimenticato	ci siamo dimenticati	vi siate dimenticati	si siano dimenticati
dimenticarsi	Congiuntivo	Imperfetto	mi dimenticassi	ti dimenticassi	si dimenticasse	ci dimenticassimo	vi dimenticaste	si dimenticassero
dimenticarsi	Congiuntivo	Trapassato	mi fossi dimenticato	ti fossi dimenticato	si fosse dimenticato	ci fossimo dimenticati	vi foste dimenticati	si fossero dimenticati
dimenticarsi	Condizionale	Presente	mi dimenticherei	ti dimenticheresti	si dimenticherebbe	ci dimenticheremmo	vi dimentichereste	si dimenticherebbero
dimenticarsi	Condizionale	Passato	mi sarei dimenticato	ti saresti dimenticato	si sarebbe dimenticato	ci saremmo dimenticati	vi sareste dimenticati	si siano dimenticati
dimenticarsi	Infinito	Presente	/	dimenticarsi
dimenticarsi	Infinito	Passato	/	essersi dimenticato
dimenticarsi	Gerundio	Presente	/	dimenticandosi
dimenticarsi	Gerundio	Passato	/	essendosi dimenticato
dipingere	Indicativo	Presente	dipingo	dipingi	dipinge	dipingiamo	dipingete	dipingono
dipingere	Indicativo	Passato Prossimo	ho dipinto	hai dipinto	ha dipinto	abbiamo dipinto	avete dipinto	hanno dipinto
dipingere	Indicativo	Imperfetto	dipingevo	dipingevi	dipingeva	dipingevamo	dipingevate	dipingevano
dipingere	Indicativo	Trapassato Prossimo	avevo dipinto	avevi dipinto	aveva dipinto	avevamo dipinto	avevate dipinto	avevano dipinto
dipingere	Indicativo	Passato Remoto	dipinsi	dipingesti	dipinse	dipingemmo	dipingeste	dipinsero
dipingere	Indicativo	Futuro Semplice	dipingerò	dipingerai	dipingerà	dipingeremo	dipingerete	dipingeranno
dipingere	Indicativo	Futuro Anteriore	avrò dipinto	avrai dipinto	avrà dipinto	avremo dipinto	avrete dipinto	avranno dipinto
dipingere	Congiuntivo	Presente	dipinga	dipinga	dipinga	dipingiamo	dipingiate	dipingano
dipingere	Congiuntivo	Passato	abbia dipinto	abbia dipinto	abbia dipinto	abbiamo dipinto	abbiate dipinto	abbiano dipinto
dipingere	Congiuntivo	Imperfetto	dipingessi	dipingessi	dipingesse	dipingessimo	dipingeste	dipingessero
dipingere	Congiuntivo	Trapassato	avessi dipinto	avessi dipinto	avesse dipinto	avessimo dipinto	aveste dipinto	avessero dipinto
dipingere	Condizionale	Presente	dipingerei	dipingeresti	dipingerebbe	dipingeremmo	dipingereste	dipingerebbero
dipingere	Condizionale	Passato	avrei dipinto	avresti dipinto	avrebbe dipinto	avremmo dipinto	avreste dipinto	avrebbero dipinto
dipingere	Infinito	Presente	/	dipingere
dipingere	Infinito	Passato	/	avere dipinto
dipingere	Gerundio	Presente	/	dipingendo
dipingere	Gerundio	Passato	/	avendo dipinto
disegnare	Indicativo	Presente	disegno	disegni	disegna	disegniamo	disegnate	disegnano
disegnare	Indicativo	Passato Prossimo	ho disegnato	hai disegnato	ha disegnato	abbiamo disegnato	avete disegnato	hanno disegnato
disegnare	Indicativo	Imperfetto	disegnavo	disegnavi	disegnava	disegnavamo	disegnavate	disegnavano
disegnare	Indicativo	Trapassato Prossimo	avevo disegnato	avevi disegnato	aveva disegnato	avevamo disegnato	avevate disegnato	avevano disegnato
disegnare	Indicativo	Passato Remoto	disegnai	disegnasti	disegnò	disegnammo	disegnaste	disegnarono
disegnare	Indicativo	Futuro Semplice	disegnerò	disegnerai	disegnerà	disegneremo	disegnerete	disegneranno
disegnare	Indicativo	Futuro Anteriore	avrò disegnato	avrai disegnato	avrà disegnato	avremo disegnato	avrete disegnato	avranno disegnato
disegnare	Congiuntivo	Presente	disegni	disegni	disegni	disegniamo	disegniate	disegnino
disegnare	Congiuntivo	Passato	abbia disegnato	abbia disegnato	abbia disegnato	abbiamo disegnato	abbiate disegnato	abbiano disegnato
disegnare	Congiuntivo	Imperfetto	disegnassi	disegnassi	disegnasse	disegnassimo	disegnaste	disegnassero
disegnare	Congiuntivo	Trapassato	avessi disegnato	avessi disegnato	avesse disegnato	avessimo disegnato	aveste disegnato	avessero disegnato
disegnare	Condizionale	Presente	disegnerei	disegneresti	disegnerebbe	disegneremmo	disegnereste	disegnerebbero
disegnare	Condizionale	Passato	avrei disegnato	avresti disegnato	avrebbe disegnato	avremmo disegnato	avreste disegnato	avrebbero disegnato
disegnare	Infinito	Presente	/	disegnare
disegnare	Infinito	Passato	/	avere disegnato
disegnare	Gerundio	Presente	/	disegnando
disegnare	Gerundio	Passato	/	avendo disegnato
dispiacere	Indicativo	Presente	dispiaccio	dispiaci	dispiace	dispiacciamo	dispiacete	dispiacciono
dispiacere	Indicativo	Passato Prossimo	sono dispiaciuto	sei dispiaciuto	è dispiaciuto	siamo dispiaciuti	siete dispiaciuti	sono dispiaciuti
dispiacere	Indicativo	Imperfetto	dispiacevo	dispiacevi	dispiaceva	dispiacevamo	dispiacevate	dispiacevano
dispiacere	Indicativo	Trapassato Prossimo	ero dispiaciuto	eri dispiaciuto	era dispiaciuto	eravamo dispiaciuti	eravate dispiaciuti	erano dispiaciuti
dispiacere	Indicativo	Passato Remoto	dispiacqui	dispiacesti	dispiacque	dispiacemmo	dispiaceste	dispiacquero
dispiacere	Indicativo	Futuro Semplice	dispiacerò	dispiacerai	dispiacerà	dispiaceremo	dispiacerete	dispiaceranno
dispiacere	Indicativo	Futuro Anteriore	sarò dispiaciuto	sarai dispiaciuto	sarà dispiaciuto	saremo dispiaciuti	sarete dispiaciuti	saranno dispiaciuti
dispiacere	Congiuntivo	Presente	dispiaccia	dispiaccia	dispiaccia	dispiacciamo	dispiacciate	dispiacciano
dispiacere	Congiuntivo	Passato	sia dispiaciuto	sia dispiaciuto	sia dispiaciuto	siamo dispiaciuti	siate dispiaciuti	siano dispiaciuti
dispiacere	Congiuntivo	Imperfetto	dispiacessi	dispiacessi	dispiacesse	dispiacessimo	dispiaceste	dispiacessero
dispiacere	Congiuntivo	Trapassato	fossi dispiaciuto	fossi dispiaciuto	fosse dispiaciuto	fossimo dispiaciuti	foste dispiaciuti	fossero dispiaciuti
dispiacere	Condizionale	Presente	dispiacerei	dispiaceresti	dispiacerebbe	dispiaceremmo	dispiacereste	dispiacerebbero
dispiacere	Condizionale	Passato	sarei dispiaciuto	saresti dispiaciuto	sarebbe dispiaciuto	saremmo dispiaciuti	sareste dispiaciuti	sarebbero dispiaciuti
dispiacere	Infinito	Presente	/	dispiacere
dispiacere	Infinito	Passato	/	essere dispiaciuto
dispiacere	Gerundio	Presente	/	dispiacendo
dispiacere	Gerundio	Passato	/	essendo dispiaciuto
divertirsi	Indicativo	Presente	mi diverto	ti diverti	si diverte	ci divertiamo	vi divertite	si divertono
divertirsi	Indicativo	Passato Prossimo	mi sono divertito	ti sei divertito	si è divertito	ci siamo divertiti	vi siete divertiti	si sono divertiti
divertirsi	Indicativo	Imperfetto	mi divertivo	ti divertivi	si divertiva	ci divertivamo	vi divertivate	si divertivano
divertirsi	Indicativo	Trapassato Prossimo	mi ero divertito	ti eri divertito	si era divertito	ci eravamo divertiti	vi eravate divertiti	si erano divertiti
divertirsi	Indicativo	Passato Remoto	mi divertii	ti divertisti	si divertì	ci divertimmo	vi divertiste	si divertirono
divertirsi	Indicativo	Futuro Semplice	mi divertirò	ti divertirai	si divertirà	ci divertiremo	vi divertirete	si divertiranno
divertirsi	Indicativo	Futuro Anteriore	mi sarò divertito	ti sarai divertito	si sarà divertito	ci saremo divertiti	vi sarete divertiti	si saranno divertiti
divertirsi	Congiuntivo	Presente	mi diverta	ti diverta	si diverta	ci divertiamo	vi divertiate	si divertano
divertirsi	Congiuntivo	Passato	mi sia divertito	ti sia divertito	si sia divertito	ci siamo divertiti	vi siate divertiti	si siano divertiti
divertirsi	Congiuntivo	Imperfetto	mi divertissi	ti divertissi	si divertisse	ci divertissimo	vi divertiste	si divertissero
divertirsi	Congiuntivo	Trapassato	mi fossi divertito	ti fossi divertito	si fosse divertito	ci fossimo divertiti	vi foste divertiti	si fossero divertiti
divertirsi	Condizionale	Presente	mi divertirei	ti divertiresti	si divertirebbe	ci divertiremmo	vi divertireste	si divertirebbero
divertirsi	Condizionale	Passato	mi sarei divertito	ti saresti divertito	si sarebbe divertito	ci saremmo divertiti	vi sareste divertiti	si sarebbero divertiti
divertirsi	Infinito	Presente	/	divertirsi
divertirsi	Infinito	Passato	/	essersi divertito
divertirsi	Gerundio	Presente	/	divertendosi
divertirsi	Gerundio	Passato	/	essendosi divertito
divorziare	Indicativo	Presente	divorzio	divorzi	divorzia	divorziamo	divorziate	divorziano
divorziare	Indicativo	Passato Prossimo	ho divorziato	hai divorziato	ha divorziato	abbiamo divorziato	avete divorziato	hanno divorziato
divorziare	Indicativo	Imperfetto	divorziavo	divorziavi	divorziava	divorziavamo	divorziavate	divorziavano
divorziare	Indicativo	Trapassato Prossimo	avevo divorziato	avevi divorziato	aveva divorziato	avevamo divorziato	avevate divorziato	avevano divorziato
divorziare	Indicativo	Passato Remoto	divorziai	divorziasti	divorziò	divorziammo	divorziaste	divorziarono
divorziare	Indicativo	Futuro Semplice	divorzierò	divorzierai	divorzierà	divorzieremo	divorzierete	divorzieranno
divorziare	Indicativo	Futuro Anteriore	avrò divorziato	avrai divorziato	avrà divorziato	avremo divorziato	avrete divorziato	avranno divorziato
divorziare	Congiuntivo	Presente	divorzi	divorzi	divorzi	divorziamo	divorziate	divorzino
divorziare	Congiuntivo	Passato	abbia divorziato	abbia divorziato	abbia divorziato	abbiamo divorziato	abbiate divorziato	abbiano divorziato
divorziare	Congiuntivo	Imperfetto	divorziassi	divorziassi	divorziasse	divorziassimo	divorziaste	divorziassero
divorziare	Congiuntivo	Trapassato	avessi divorziato	avessi divorziato	avesse divorziato	avessimo divorziato	aveste divorziato	avessero divorziato
divorziare	Condizionale	Presente	divorzierei	divorzieresti	divorzierebbe	divorzieremmo	divorziereste	divorzierebbero
divorziare	Condizionale	Passato	avrei divorziato	avresti divorziato	avrebbe divorziato	avremmo divorziato	avreste divorziato	avrebbero divorziato
divorziare	Infinito	Presente	/	divorziare
divorziare	Infinito	Passato	/	avere divorziato
divorziare	Gerundio	Presente	/	divorziando
divorziare	Gerundio	Passato	/	avendo divorziato
fermarsi	Indicativo	Presente	mi fermo	ti fermi	si ferma	ci fermiamo	vi fermate	si fermano
fermarsi	Indicativo	Passato Prossimo	mi sono fermato	ti sei fermato	si è fermato	ci siamo fermati	vi siete fermati	si sono fermati
fermarsi	Indicativo	Imperfetto	mi fermavo	ti fermavi	si fermava	ci fermavamo	vi fermavate	si fermavano
fermarsi	Indicativo	Trapassato Prossimo	mi ero fermato	ti eri fermato	si era fermato	ci eravamo fermati	vi eravate fermati	si erano fermati
fermarsi	Indicativo	Passato Remoto	mi fermai	ti fermasti	si fermò	ci fermammo	vi fermaste	si fermarono
fermarsi	Indicativo	Futuro Semplice	mi fermerò	ti fermerai	si fermerà	ci fermeremo	vi fermerete	si fermeranno
fermarsi	Indicativo	Futuro Anteriore	mi sarò fermato	ti sarai fermato	si sarà fermato	ci saremo fermati	vi sarete fermati	si saranno fermati
fermarsi	Congiuntivo	Presente	mi fermi	ti fermi	si fermi	ci fermiamo	vi fermiate	si fermino
fermarsi	Congiuntivo	Passato	mi sia fermato	ti sia fermato	si sia fermato	ci siamo fermati	vi siate fermati	si siano fermati
fermarsi	Congiuntivo	Imperfetto	mi fermassi	ti fermassi	si fermasse	ci fermassimo	vi fermaste	si fermassero
fermarsi	Congiuntivo	Trapassato	mi fossi fermato	ti fossi fermato	si fosse fermato	ci fossimo fermati	vi foste fermati	si fossero fermati
fermarsi	Condizionale	Presente	mi fermerei	ti fermeresti	si fermerebbe	ci fermeremmo	vi fermereste	si fermerebbero
fermarsi	Condizionale	Passato	mi sarei fermato	ti saresti fermato	si sarebbe fermato	ci saremmo fermati	vi sareste fermati	si sarebbero fermati
fermarsi	Infinito	Presente	/	fermarsi
fermarsi	Infinito	Passato	/	essersi fermato
fermarsi	Gerundio	Presente	/	fermandosi
fermarsi	Gerundio	Passato	/	essendosi fermato
firmare	Indicativo	Presente	firmo	firmi	firma	firmiamo	firmate	firmano
firmare	Indicativo	Passato Prossimo	ho firmato	hai firmato	ha firmato	abbiamo firmato	avete firmato	hanno firmato
firmare	Indicativo	Imperfetto	firmavo	firmavi	firmava	firmavamo	firmavate	firmavano
firmare	Indicativo	Trapassato Prossimo	avevo firmato	avevi firmato	aveva firmato	avevamo firmato	avevate firmato	avevano firmato
firmare	Indicativo	Passato Remoto	firmai	firmasti	firmò	firmammo	firmaste	firmarono
firmare	Indicativo	Futuro Semplice	firmerò	firmerai	firmerà	firmeremo	firmerete	firmeranno
firmare	Indicativo	Futuro Anteriore	avrò firmato	avrai firmato	avrà firmato	avremo firmato	avrete firmato	avranno firmato
firmare	Congiuntivo	Presente	firmi	firmi	firmi	firmiamo	firmiate	firmino
firmare	Congiuntivo	Passato	abbia firmato	abbia firmato	abbia firmato	abbiamo firmato	abbiate firmato	abbiano firmato
firmare	Congiuntivo	Imperfetto	firmassi	firmassi	firmasse	firmassimo	firmaste	firmassero
firmare	Congiuntivo	Trapassato	avessi firmato	avessi firmato	avesse firmato	avessimo firmato	aveste firmato	avessero firmato
firmare	Condizionale	Presente	firmerei	firmeresti	firmerebbe	firmeremmo	firmereste	firmerebbero
firmare	Condizionale	Passato	avrei firmato	avresti firmato	avrebbe firmato	avremmo firmato	avreste firmato	avrebbero firmato
firmare	Infinito	Presente	/	firmare
firmare	Infinito	Passato	/	avere firmato
firmare	Gerundio	Presente	/	firmando
firmare	Gerundio	Passato	/	avendo firmato
frequentare	Indicativo	Presente	frequento	frequenti	frequenta	frequentiamo	frequentate	frequentano
frequentare	Indicativo	Passato Prossimo	ho frequentato	hai frequentato	ha frequentato	abbiamo frequentato	avete frequentato	hanno frequentato
frequentare	Indicativo	Imperfetto	frequentavo	frequentavi	frequentava	frequentavamo	frequentavate	frequentavano
frequentare	Indicativo	Trapassato Prossimo	avevo frequentato	avevi frequentato	aveva frequentato	avevamo frequentato	avevate frequentato	avevano frequentato
frequentare	Indicativo	Passato Remoto	frequentai	frequentasti	frequentò	frequentammo	frequentaste	frequentarono
frequentare	Indicativo	Futuro Semplice	frequenterò	frequenterai	frequenterà	frequenteremo	frequenterete	frequenteranno
frequentare	Indicativo	Futuro Anteriore	avrò frequentato	avrai frequentato	avrà frequentato	avremo frequentato	avrete frequentato	avranno frequentato
frequentare	Congiuntivo	Presente	frequenti	frequenti	frequenti	frequentiamo	frequentiate	frequentino
frequentare	Congiuntivo	Passato	abbia frequentato	abbia frequentato	abbia frequentato	abbiamo frequentato	abbiate frequentato	abbiano frequentato
frequentare	Congiuntivo	Imperfetto	frequentassi	frequentassi	frequentasse	frequentassimo	frequentaste	frequentassero
frequentare	Congiuntivo	Trapassato	avessi frequentato	avessi frequentato	avesse frequentato	avessimo frequentato	aveste frequentato	avessero frequentato
frequentare	Condizionale	Presente	frequenterei	frequenteresti	frequenterebbe	frequenteremmo	frequentereste	frequenterebbero
frequentare	Condizionale	Passato	avrei frequentato	avresti frequentato	avrebbe frequentato	avremmo frequentato	avreste frequentato	avrebbero frequentato
frequentare	Infinito	Presente	/	frequentare
frequentare	Infinito	Passato	/	avere frequentato
frequentare	Gerundio	Presente	/	frequentando
frequentare	Gerundio	Passato	/	avendo frequentato
girare	Indicativo	Presente	giro	giri	gira	giriamo	girate	girano
girare	Indicativo	Passato Prossimo	ho girato	hai girato	ha girato	abbiamo girato	avete girato	hanno girato
girare	Indicativo	Imperfetto	giravo	giravi	girava	giravamo	giravate	giravano
girare	Indicativo	Trapassato Prossimo	avevo girato	avevi girato	aveva girato	avevamo girato	avevate girato	avevano girato
girare	Indicativo	Passato Remoto	girai	girasti	girò	girammo	giraste	girarono
girare	Indicativo	Futuro Semplice	girerò	girerai	girerà	gireremo	girerete	gireranno
girare	Indicativo	Futuro Anteriore	avrò girato	avrai girato	avrà girato	avremo girato	avrete girato	avranno girato
girare	Congiuntivo	Presente	giri	giri	giri	giriamo	giriate	girino
girare	Congiuntivo	Passato	abbia girato	abbia girato	abbia girato	abbiamo girato	abbiate girato	abbiano girato
girare	Congiuntivo	Imperfetto	girassi	girassi	girasse	girassimo	giraste	girassero
girare	Congiuntivo	Trapassato	avessi girato	avessi girato	avesse girato	avessimo girato	aveste girato	avessero girato
girare	Condizionale	Presente	girerei	gireresti	girerebbe	gireremmo	girereste	girerebbero
girare	Condizionale	Passato	avrei girato	avresti girato	avrebbe girato	avremmo girato	avreste girato	avrebbero girato
girare	Infinito	Presente	/	girare
girare	Infinito	Passato	/	avere girato
girare	Gerundio	Presente	/	girando
girare	Gerundio	Passato	/	avendo girato
guidare	Indicativo	Presente	guido	guidi	guida	guidiamo	guidate	guidano
guidare	Indicativo	Passato Prossimo	ho guidato	hai guidato	ha guidato	abbiamo guidato	avete guidato	hanno guidato
guidare	Indicativo	Imperfetto	guidavo	guidavi	guidava	guidavamo	guidavate	guidavano
guidare	Indicativo	Trapassato Prossimo	avevo guidato	avevi guidato	aveva guidato	avevamo guidato	avevate guidato	avevano guidato
guidare	Indicativo	Passato Remoto	guidai	guidasti	guidò	guidammo	guidaste	guidarono
guidare	Indicativo	Futuro Semplice	guiderò	guiderai	guiderà	guideremo	guiderete	guideranno
guidare	Indicativo	Futuro Anteriore	avrò guidato	avrai guidato	avrà guidato	avremo guidato	avrete guidato	avranno guidato
guidare	Congiuntivo	Presente	guidi	guidi	guidi	guidiamo	guidiate	guidino
guidare	Congiuntivo	Passato	abbia guidato	abbia guidato	abbia guidato	abbiamo guidato	abbiate guidato	abbiano guidato
guidare	Congiuntivo	Imperfetto	guidassi	guidassi	guidasse	guidassimo	guidaste	guidassero
guidare	Congiuntivo	Trapassato	avessi guidato	avessi guidato	avesse guidato	avessimo guidato	aveste guidato	avessero guidato
